transaction_id,date,customer_id,segment,sku,product_name,category,supplier,quantity,unit_price,base_price,total_amount,weight_kg,hs_code,country_of_origin,is_real_product
LS003118,2025-04-17,BIO4757,Biotech Startup,TF5883387,Nunc 96-Well Polystyrene Plates - Research,consumables,Thermo Fisher Scientific,2,151.91,155.59,303.82,0.422,3926.90.99,USA,True
LS003119,2023-09-25,GOV1463,Government Lab,TF6337313,SuperScript IV Reverse Transcriptase - Clinical,reagents,Thermo Fisher Scientific,2,323.47,367.25,646.94,0.212,3822.00.10,USA,True
LS003120,2023-08-31,RES6680,Research Institute,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,1,6993.83,7363.16,6993.83,0.025,3822.00.10,Germany,True
LS003121,2023-10-28,CRO1930,CRO,G5516-25G,Glycerol - Molecular biology - 25g,biochemicals,Sigma-Aldrich,25,6334.51,7168.84,158362.85,0.625,3822.00.10,Germany,True
LS003122,2024-06-21,RES6271,Research Institute,BR2188256,CFX96 Real-Time PCR Detection System,lab_equipment,Bio-Rad,2,26680.28,29846.25,53360.56,35.38,9027.80.45,USA,True
LS003123,2023-10-07,BIO9528,Biotech Startup,TF8806048,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,5,36953.27,39355.59,184766.35,485.37,9027.80.45,USA,True
LS003124,2025-07-20,ACA5921,Academic,EP873030,Research plus Pipette 100-1000 µL - Starter Kit,lab_equipment,Eppendorf,1,290.68,342.0,290.68,0.1,9027.80.45,Germany,True
LS003125,2025-07-22,BIO1463,Biotech Startup,TF8561404,Sorvall LYNX 4000 Superspeed Centrifuge - Educational,lab_equipment,Thermo Fisher Scientific,5,46168.9,52662.54,230844.48,419.245,9027.80.45,USA,True
LS003126,2024-07-27,CRO8152,CRO,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,50,230.07,238.73,11503.45,15.15,3926.90.99,USA,True
LS003127,2024-04-20,RES8923,Research Institute,372978-1G,Chloroform - ACS reagent - 1g,chemicals,Sigma-Aldrich,5,61.41,70.76,307.07,0.005,2905.11.00,Germany,True
LS003128,2025-04-27,BIO5950,Biotech Startup,BR4167191,PowerPac HC High-Current Power Supply,lab_equipment,Bio-Rad,5,1292.84,1428.26,6464.18,18.2,9027.80.45,USA,True
LS003129,2024-10-11,PHA7851,Pharma Enterprise,G5516-25G,Glycerol - Molecular biology - 25g,biochemicals,Sigma-Aldrich,25,7478.93,7168.84,186973.16,0.625,3822.00.10,Germany,True
LS003130,2024-05-22,CRO4027,CRO,D8418-1G,Dimethyl sulfoxide - BioReagent - 1g,chemicals,Sigma-Aldrich,50,53.0,59.27,2650.09,0.05,2905.11.00,Germany,True
LS003131,2023-12-16,RES6059,Research Institute,E5134-1G,EDTA - BioXtra - 1g,reagents,Sigma-Aldrich,1,163.92,194.46,163.92,0.001,3822.00.10,Germany,True
LS003132,2023-10-29,RES8863,Research Institute,D0632-100G,DTT - BioReagent - 100g,reagents,Sigma-Aldrich,10,6304.15,7957.57,63041.53,1.0,3822.00.10,Germany,True
LS003133,2024-07-11,RES1512,Research Institute,EP643296,Research plus Pipette 100-1000 µL - Standard,lab_equipment,Eppendorf,1,255.91,285.0,255.91,0.1,9027.80.45,Germany,True
LS003134,2024-10-22,RES5355,Research Institute,TF7443928,Lipofectamine 3000 Transfection Reagent - Research,reagents,Thermo Fisher Scientific,5,403.1,497.84,2015.52,1.2149999999999999,3822.00.10,USA,True
LS003135,2024-04-26,GOV4616,Government Lab,TF6113092,EVOS M5000 Imaging System - Educational,lab_equipment,Thermo Fisher Scientific,1,25130.95,32113.39,25130.95,11.225,9027.80.45,USA,True
LS003136,2024-02-21,GOV7678,Government Lab,TF2416917,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,2,219.71,279.02,439.43,0.834,3822.00.10,USA,True
LS003137,2025-03-02,ACA2111,Academic,TF7398164,Heratherm Advanced Protocol Incubator - Bulk,lab_equipment,Thermo Fisher Scientific,3,8138.97,9808.61,24416.92,221.87099999999998,9027.80.45,USA,True
LS003138,2025-02-16,PHA9207,Pharma Enterprise,E7023-25G,Ethanol - 200 proof - 25g,chemicals,Sigma-Aldrich,50,714.02,718.04,35701.24,1.25,2905.11.00,Germany,True
LS003139,2025-07-21,GOV1264,Government Lab,T6508-5G,Trifluoroacetic acid - ReagentPlus® - 5g,chemicals,Sigma-Aldrich,1,291.39,338.49,291.39,0.005,2905.11.00,Germany,True
LS003140,2024-09-10,RES2169,Research Institute,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,25,335.59,422.6,8389.76,2.875,3822.00.10,USA,True
LS003141,2024-05-29,BIO5342,Biotech Startup,TF9842274,Lipofectamine 3000 Transfection Reagent - Bulk,reagents,Thermo Fisher Scientific,5,389.52,420.82,1947.62,0.8550000000000001,3822.00.10,USA,True
LS003142,2025-04-23,RES9272,Research Institute,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,1,6657.34,7363.16,6657.34,0.025,3822.00.10,Germany,True
LS003143,2023-09-06,BIO9038,Biotech Startup,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,2,156.24,171.53,312.49,0.592,3926.90.99,USA,True
LS003144,2023-12-16,ACA4667,Academic,TF6011376,EVOS M5000 Imaging System - Research,lab_equipment,Thermo Fisher Scientific,1,26084.75,29110.41,26084.75,15.049,9027.80.45,USA,True
LS003145,2024-12-07,CRO1280,CRO,T1503-1G,Tris base - ACS reagent - 1g,reagents,Sigma-Aldrich,100,188.29,194.42,18829.41,0.1,3822.00.10,Germany,True
LS003146,2025-04-15,CRO4718,CRO,T1503-5G,Tris base - ACS reagent - 5g,reagents,Sigma-Aldrich,50,787.09,816.58,39354.71,0.25,3822.00.10,Germany,True
LS003147,2023-11-23,GOV1043,Government Lab,TF2658056,Sorvall LYNX 4000 Superspeed Centrifuge - Bulk,lab_equipment,Thermo Fisher Scientific,3,32619.99,41069.75,97859.96,311.28000000000003,9027.80.45,USA,True
LS003148,2024-10-24,CRO5007,CRO,TF3812018,MaxQ 4000 Benchtop Orbital Shaker - Educational,lab_equipment,Thermo Fisher Scientific,5,2696.44,2722.37,13482.2,146.57,9027.80.45,USA,True
LS003149,2024-10-22,PHA9922,Pharma Enterprise,BR7658859,Criterion TGX Precast Gels Bundle,lab_equipment,Bio-Rad,5,121.4,107.45,607.01,1.1500000000000001,9027.80.45,USA,True
LS003150,2025-06-07,PHA6857,Pharma Enterprise,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,50,168.74,171.53,8436.88,14.799999999999999,3926.90.99,USA,True
LS003151,2023-10-27,CRO3800,CRO,TF5872554,MaxQ 4000 Benchtop Orbital Shaker - Research,lab_equipment,Thermo Fisher Scientific,25,2753.63,2925.09,68840.64,561.525,9027.80.45,USA,True
LS003152,2024-09-04,ACA8122,Academic,EP574831,Research plus Pipette 2-20 µL - Starter Kit,lab_equipment,Eppendorf,1,298.02,342.0,298.02,0.1,9027.80.45,Germany,True
LS003153,2023-12-20,BIO7577,Biotech Startup,TF7443928,Lipofectamine 3000 Transfection Reagent - Research,reagents,Thermo Fisher Scientific,1,456.38,497.84,456.38,0.243,3822.00.10,USA,True
LS003154,2025-02-19,PHA5362,Pharma Enterprise,EP149797,Research plus Pipette 0.1-2.5 µL - Standard,lab_equipment,Eppendorf,5,319.57,285.0,1597.85,0.5,9027.80.45,Germany,True
LS003155,2025-06-20,ACA6644,Academic,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,2,395.57,469.7,791.14,0.204,3822.00.10,USA,True
LS003156,2025-04-29,PHA2620,Pharma Enterprise,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,10,477.13,422.6,4771.26,1.1500000000000001,3822.00.10,USA,True
LS003157,2024-04-26,GOV4953,Government Lab,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,3,143.93,171.53,431.79,0.8879999999999999,3926.90.99,USA,True
LS003158,2023-12-20,ACA1526,Academic,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,3,6668.59,7363.16,20005.76,0.07500000000000001,3822.00.10,Germany,True
LS003159,2024-01-02,RES4304,Research Institute,278475-1G,Isopropanol - ACS reagent - 1g,chemicals,Sigma-Aldrich,2,30.75,35.92,61.51,0.002,2905.11.00,Germany,True
LS003160,2025-06-15,CRO3875,CRO,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,50,440.47,495.2,22023.63,12.4,3822.00.10,USA,True
LS003161,2024-01-24,PHA4649,Pharma Enterprise,N8129-5G,NADH - Disodium salt - 5g,biochemicals,Sigma-Aldrich,25,3517.86,3419.89,87946.44,0.125,3822.00.10,Germany,True
LS003162,2024-02-07,RES9307,Research Institute,34860-5G,Methanol - LC-MS - 5g,chemicals,Sigma-Aldrich,25,229.32,274.74,5733.03,0.125,2905.11.00,Germany,True
LS003163,2024-09-10,CRO6881,CRO,TF2736953,MaxQ 4000 Benchtop Orbital Shaker - Bulk,lab_equipment,Thermo Fisher Scientific,10,3732.6,3714.47,37326.02,204.78000000000003,9027.80.45,USA,True
LS003164,2025-03-30,RES4610,Research Institute,T6508-5G,Trifluoroacetic acid - ReagentPlus® - 5g,chemicals,Sigma-Aldrich,5,298.79,338.49,1493.93,0.025,2905.11.00,Germany,True
LS003165,2025-03-16,CRO8446,CRO,TF5949424,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,10,37161.49,38586.24,371614.94,1110.76,9027.80.45,USA,True
LS003166,2024-06-16,RES5592,Research Institute,BR3569477,C1000 Touch Thermal Cycler Starter Pack,lab_equipment,Bio-Rad,10,6879.99,8362.2,68799.89,128.8,9027.80.45,USA,True
LS003167,2024-06-20,ACA2689,Academic,TF3695900,EVOS M5000 Imaging System - Standard,lab_equipment,Thermo Fisher Scientific,1,27507.44,32714.49,27507.44,14.846,9027.80.45,USA,True
LS003168,2025-04-11,ACA7656,Academic,TF5433003,TipOne Filter Tips 1000µL - Bulk,consumables,Thermo Fisher Scientific,2,64.31,74.42,128.62,0.842,3926.90.99,USA,True
LS003169,2024-07-01,ACA4528,Academic,34859-25G,Hexane - HPLC - 25g,chemicals,Sigma-Aldrich,2,822.32,913.19,1644.65,0.05,2905.11.00,Germany,True
LS003170,2023-12-09,CRO5229,CRO,TF3010566,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,25,220.85,228.74,5521.33,8.55,3926.90.99,USA,True
LS003171,2024-03-14,ACA9210,Academic,34859-5G,Hexane - HPLC - 5g,chemicals,Sigma-Aldrich,2,222.61,242.75,445.22,0.01,2905.11.00,Germany,True
LS003172,2023-10-19,BIO1350,Biotech Startup,U5378-1G,Urea - BioXtra - 1g,biochemicals,Sigma-Aldrich,2,414.14,466.02,828.28,0.002,3822.00.10,Germany,True
LS003173,2024-04-30,CRO2282,CRO,TF8561404,Sorvall LYNX 4000 Superspeed Centrifuge - Educational,lab_equipment,Thermo Fisher Scientific,100,47615.2,52662.54,4761519.57,8384.9,9027.80.45,USA,True
LS003174,2025-01-14,PHA9894,Pharma Enterprise,U5378-25G,Urea - BioXtra - 25g,biochemicals,Sigma-Aldrich,50,7852.02,7363.16,392601.04,1.25,3822.00.10,Germany,True
LS003175,2023-12-28,CRO8983,CRO,D0632-25G,DTT - BioReagent - 25g,reagents,Sigma-Aldrich,25,2779.29,2793.99,69482.35,0.625,3822.00.10,Germany,True
LS003176,2024-04-02,PHA1659,Pharma Enterprise,34859-25G,Hexane - HPLC - 25g,chemicals,Sigma-Aldrich,50,885.63,913.19,44281.72,1.25,2905.11.00,Germany,True
LS003177,2023-11-29,GOV2159,Government Lab,TF5432038,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,3,262.64,319.53,787.93,1.401,3822.00.10,USA,True
LS003178,2024-09-30,BIO4046,Biotech Startup,G8270-5G,Glucose - ACS reagent - 5g,biochemicals,Sigma-Aldrich,1,1539.64,1615.14,1539.64,0.005,3822.00.10,Germany,True
LS003179,2023-09-21,RES5618,Research Institute,EP574831,Research plus Pipette 2-20 µL - Starter Kit,lab_equipment,Eppendorf,1,298.56,342.0,298.56,0.1,9027.80.45,Germany,True
LS003180,2024-01-05,RES9936,Research Institute,TF8518456,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,2,288.81,336.36,577.61,0.976,3822.00.10,USA,True
LS003181,2024-04-05,CRO9041,CRO,278475-25G,Isopropanol - ACS reagent - 25g,chemicals,Sigma-Aldrich,25,499.95,567.54,12498.75,0.625,2905.11.00,Germany,True
LS003182,2024-12-01,CRO8832,CRO,TF7398164,Heratherm Advanced Protocol Incubator - Bulk,lab_equipment,Thermo Fisher Scientific,100,8659.24,9808.61,865923.88,7395.699999999999,9027.80.45,USA,True
LS003183,2025-04-11,ACA5887,Academic,TF5889880,MaxQ 4000 Benchtop Orbital Shaker - Educational,lab_equipment,Thermo Fisher Scientific,2,2316.63,2798.06,4633.27,44.592,9027.80.45,USA,True
LS003184,2023-12-28,CRO2044,CRO,TF3695900,EVOS M5000 Imaging System - Standard,lab_equipment,Thermo Fisher Scientific,10,32794.75,32714.49,327947.52,148.46,9027.80.45,USA,True
LS003185,2024-01-17,PHA1630,Pharma Enterprise,TF1782738,Alexa Fluor 488 NHS Ester - Bulk,reagents,Thermo Fisher Scientific,10,578.57,574.36,5785.71,0.1,3822.00.10,USA,True
LS003186,2023-12-19,ACA8348,Academic,A2383-25G,ATP - Disodium salt - 25g,biochemicals,Sigma-Aldrich,1,16057.58,19307.64,16057.58,0.025,3822.00.10,Germany,True
LS003187,2024-01-02,PHA8343,Pharma Enterprise,EP643296,Research plus Pipette 100-1000 µL - Standard,lab_equipment,Eppendorf,10,322.58,285.0,3225.83,1.0,9027.80.45,Germany,True
LS003188,2024-02-17,CRO3724,CRO,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,50,225.82,238.73,11291.06,15.15,3926.90.99,USA,True
LS003189,2023-12-03,BIO2382,Biotech Startup,TF2230937,Matrix 2D Barcoded Tubes - Research,consumables,Thermo Fisher Scientific,5,168.44,188.58,842.19,1.925,3926.90.99,USA,True
LS003190,2025-04-01,GOV7005,Government Lab,TF6911319,Heratherm Advanced Protocol Incubator - Clinical,lab_equipment,Thermo Fisher Scientific,3,7593.09,9685.27,22779.26,327.51300000000003,9027.80.45,USA,True
LS003191,2024-03-25,ACA7286,Academic,TF4141212,Nunc 96-Well Polystyrene Plates - Educational,consumables,Thermo Fisher Scientific,2,98.08,114.87,196.16,0.478,3926.90.99,USA,True
LS003192,2024-05-14,PHA7587,Pharma Enterprise,EP876926,Research plus Pipette 0.1-2.5 µL - Starter Kit,lab_equipment,Eppendorf,50,366.86,342.0,18343.08,5.0,9027.80.45,Germany,True
LS003193,2024-08-30,RES8654,Research Institute,TF8009047,Nunc 96-Well Polystyrene Plates - Bulk,consumables,Thermo Fisher Scientific,5,137.15,153.53,685.73,0.9750000000000001,3926.90.99,USA,True
LS003194,2024-05-18,RES1128,Research Institute,34859-1G,Hexane - HPLC - 1g,chemicals,Sigma-Aldrich,2,53.91,57.8,107.81,0.002,2905.11.00,Germany,True
LS003195,2023-10-03,ACA9673,Academic,TF5495506,Alexa Fluor 488 NHS Ester - Clinical,reagents,Thermo Fisher Scientific,2,572.44,628.8,1144.87,0.026,3822.00.10,USA,True
LS003196,2025-08-02,ACA4219,Academic,TF7357399,Alexa Fluor 488 NHS Ester - Educational,reagents,Thermo Fisher Scientific,1,568.14,647.36,568.14,0.01,3822.00.10,USA,True
LS003197,2025-03-09,PHA5050,Pharma Enterprise,EP876926,Research plus Pipette 0.1-2.5 µL - Starter Kit,lab_equipment,Eppendorf,5,360.42,342.0,1802.12,0.5,9027.80.45,Germany,True
LS003198,2025-05-27,BIO5696,Biotech Startup,E7023-25G,Ethanol - 200 proof - 25g,chemicals,Sigma-Aldrich,1,635.96,718.04,635.96,0.025,2905.11.00,Germany,True
LS003199,2023-09-01,GOV9114,Government Lab,34860-1G,Methanol - LC-MS - 1g,chemicals,Sigma-Aldrich,3,52.23,65.41,156.7,0.003,2905.11.00,Germany,True
LS003200,2023-11-16,BIO9060,Biotech Startup,P9416-1G,Tween 20 - BioReagent - 1g,reagents,Sigma-Aldrich,2,146.38,153.78,292.75,0.002,3822.00.10,Germany,True
LS003201,2024-11-16,RES7472,Research Institute,BR6120218,PowerPac HC High-Current Power Supply Educational,lab_equipment,Bio-Rad,1,1617.47,1719.35,1617.47,3.59,9027.80.45,USA,True
LS003202,2024-03-31,BIO4718,Biotech Startup,278475-5G,Isopropanol - ACS reagent - 5g,chemicals,Sigma-Aldrich,2,134.37,150.86,268.74,0.01,2905.11.00,Germany,True
LS003203,2024-12-29,GOV9884,Government Lab,TF2736953,MaxQ 4000 Benchtop Orbital Shaker - Bulk,lab_equipment,Thermo Fisher Scientific,1,3194.66,3714.47,3194.66,20.478,9027.80.45,USA,True
LS003204,2024-11-16,CRO2980,CRO,TF5847784,Alexa Fluor 488 NHS Ester - Clinical,reagents,Thermo Fisher Scientific,50,470.09,529.43,23504.47,0.5499999999999999,3822.00.10,USA,True
LS003205,2024-01-23,CRO9534,CRO,TF7398164,Heratherm Advanced Protocol Incubator - Bulk,lab_equipment,Thermo Fisher Scientific,25,9709.11,9808.61,242727.65,1848.9249999999997,9027.80.45,USA,True
LS003206,2025-05-09,GOV4557,Government Lab,34860-5G,Methanol - LC-MS - 5g,chemicals,Sigma-Aldrich,2,234.36,274.74,468.72,0.01,2905.11.00,Germany,True
LS003207,2024-10-06,RES3373,Research Institute,TF7357399,Alexa Fluor 488 NHS Ester - Educational,reagents,Thermo Fisher Scientific,5,580.72,647.36,2903.62,0.05,3822.00.10,USA,True
LS003208,2023-11-14,BIO8885,Biotech Startup,TF2658056,Sorvall LYNX 4000 Superspeed Centrifuge - Bulk,lab_equipment,Thermo Fisher Scientific,5,36328.44,41069.75,181642.18,518.8000000000001,9027.80.45,USA,True
LS003209,2025-04-04,ACA4421,Academic,BR2613819,4-20% Mini-PROTEAN TGX Gels Educational,lab_equipment,Bio-Rad,3,66.1,80.12,198.3,0.44999999999999996,9027.80.45,USA,True
LS003210,2024-12-25,RES4160,Research Institute,TF1537225,Matrix 2D Barcoded Tubes - Standard,consumables,Thermo Fisher Scientific,2,187.65,221.27,375.3,0.542,3926.90.99,USA,True
LS003211,2024-08-26,GOV7578,Government Lab,G8270-100G,Glucose - ACS reagent - 100g,biochemicals,Sigma-Aldrich,3,13847.5,17305.1,41542.49,0.30000000000000004,3822.00.10,Germany,True
LS003212,2025-04-17,PHA8885,Pharma Enterprise,EP891125,epTIPS Pipette Tips 0.1-10 µL - Starter Kit,lab_equipment,Eppendorf,25,102.46,102.0,2561.42,1.25,9027.80.45,Germany,True
LS003213,2024-02-24,GOV7006,Government Lab,TF5949424,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,1,30469.34,38586.24,30469.34,111.076,9027.80.45,USA,True
LS003214,2024-03-10,CRO8987,CRO,TF2230937,Matrix 2D Barcoded Tubes - Research,consumables,Thermo Fisher Scientific,25,171.24,188.58,4280.98,9.625,3926.90.99,USA,True
LS003215,2024-10-18,ACA4191,Academic,EP643296,Research plus Pipette 100-1000 µL - Standard,lab_equipment,Eppendorf,2,248.33,285.0,496.66,0.2,9027.80.45,Germany,True
LS003216,2024-05-08,CRO3438,CRO,BR3301921,Mini-PROTEAN Tetra Cell Educational,lab_equipment,Bio-Rad,5,1021.62,952.03,5108.1,11.899999999999999,9027.80.45,USA,True
LS003217,2024-12-11,GOV9917,Government Lab,TF4141212,Nunc 96-Well Polystyrene Plates - Educational,consumables,Thermo Fisher Scientific,2,98.94,114.87,197.88,0.478,3926.90.99,USA,True
LS003218,2023-08-22,ACA4832,Academic,34860-5G,Methanol - LC-MS - 5g,chemicals,Sigma-Aldrich,2,232.46,274.74,464.93,0.01,2905.11.00,Germany,True
LS003219,2024-05-15,BIO8202,Biotech Startup,G5516-25G,Glycerol - Molecular biology - 25g,biochemicals,Sigma-Aldrich,2,6329.41,7168.84,12658.82,0.05,3822.00.10,Germany,True
LS003220,2023-10-13,RES3531,Research Institute,TF6140119,Nunc 96-Well Polystyrene Plates - Research,consumables,Thermo Fisher Scientific,1,103.62,111.54,103.62,0.177,3926.90.99,USA,True
LS003221,2024-12-27,PHA8053,Pharma Enterprise,U5378-5G,Urea - BioXtra - 5g,biochemicals,Sigma-Aldrich,25,2012.67,1957.3,50316.63,0.125,3822.00.10,Germany,True
LS003222,2024-08-09,PHA1006,Pharma Enterprise,TF7312908,MaxQ 4000 Benchtop Orbital Shaker - Research,lab_equipment,Thermo Fisher Scientific,100,3882.15,3970.61,388214.73,2524.6,9027.80.45,USA,True
LS003223,2024-09-06,PHA2226,Pharma Enterprise,BR9309420,T100 Thermal Cycler Educational,lab_equipment,Bio-Rad,5,6420.78,5984.93,32103.92,41.8,9027.80.45,USA,True
LS003224,2024-04-20,GOV6764,Government Lab,BR4797136,Criterion TGX Precast Gels with Gradient,lab_equipment,Bio-Rad,2,72.45,85.35,144.9,0.32,9027.80.45,USA,True
LS003225,2024-06-09,PHA6347,Pharma Enterprise,N8129-5G,NADH - Disodium salt - 5g,biochemicals,Sigma-Aldrich,10,3529.16,3419.89,35291.58,0.05,3822.00.10,Germany,True
LS003226,2025-02-28,ACA6526,Academic,TF4985721,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,1,187.3,221.53,187.3,0.345,3926.90.99,USA,True
LS003227,2025-01-11,ACA8658,Academic,T1503-1G,Tris base - ACS reagent - 1g,reagents,Sigma-Aldrich,2,164.41,194.42,328.82,0.002,3822.00.10,Germany,True
LS003228,2025-06-08,BIO6443,Biotech Startup,TF5949424,Sorvall LYNX 4000 Superspeed Centrifuge - Standard,lab_equipment,Thermo Fisher Scientific,5,34166.89,38586.24,170834.45,555.38,9027.80.45,USA,True
LS003229,2025-02-26,BIO4427,Biotech Startup,EP876926,Research plus Pipette 0.1-2.5 µL - Starter Kit,lab_equipment,Eppendorf,1,337.85,342.0,337.85,0.1,9027.80.45,Germany,True
LS003230,2024-03-23,RES2906,Research Institute,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,2,426.21,495.2,852.41,0.496,3822.00.10,USA,True
LS003231,2024-12-22,GOV5389,Government Lab,D0632-5G,DTT - BioReagent - 5g,reagents,Sigma-Aldrich,2,631.15,742.71,1262.3,0.01,3822.00.10,Germany,True
LS003232,2024-04-14,CRO2383,CRO,TF6140119,Nunc 96-Well Polystyrene Plates - Research,consumables,Thermo Fisher Scientific,50,101.69,111.54,5084.28,8.85,3926.90.99,USA,True
LS003233,2024-09-11,BIO5860,Biotech Startup,L3771-25G,SDS - BioReagent - 25g,reagents,Sigma-Aldrich,1,2447.33,2616.03,2447.33,0.025,3822.00.10,Germany,True
LS003234,2024-06-22,PHA4149,Pharma Enterprise,TF2230937,Matrix 2D Barcoded Tubes - Research,consumables,Thermo Fisher Scientific,25,192.63,188.58,4815.85,9.625,3926.90.99,USA,True
LS003235,2025-07-11,CRO5300,CRO,TF3946117,Nunc 96-Well Polystyrene Plates - Educational,consumables,Thermo Fisher Scientific,10,155.2,148.83,1551.96,1.6400000000000001,3926.90.99,USA,True
LS003236,2024-09-18,ACA3260,Academic,372978-1G,Chloroform - ACS reagent - 1g,chemicals,Sigma-Aldrich,1,62.29,70.76,62.29,0.001,2905.11.00,Germany,True
LS003237,2024-07-17,BIO1011,Biotech Startup,T6508-25G,Trifluoroacetic acid - ReagentPlus® - 25g,chemicals,Sigma-Aldrich,2,1135.22,1273.37,2270.43,0.05,2905.11.00,Germany,True
LS003238,2023-10-08,GOV1254,Government Lab,TF8561404,Sorvall LYNX 4000 Superspeed Centrifuge - Educational,lab_equipment,Thermo Fisher Scientific,2,43000.49,52662.54,86000.99,167.698,9027.80.45,USA,True
LS003239,2024-04-09,GOV2095,Government Lab,TF8561404,Sorvall LYNX 4000 Superspeed Centrifuge - Educational,lab_equipment,Thermo Fisher Scientific,2,43892.03,52662.54,87784.05,167.698,9027.80.45,USA,True
LS003240,2024-06-03,PHA3111,Pharma Enterprise,BR9916773,T100 Thermal Cycler Educational,lab_equipment,Bio-Rad,100,6338.15,6559.08,633814.95,1146.0,9027.80.45,USA,True
